job_ad_id,job_city_id,job_industry_id,job_type_id,job_ownership_id,job_fed_contractor,job_equal_opp_employer,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school
747,2,1,1,2,NA,0,0,0,0,,0,0,none_listed
310,2,3,4,1,0,1,1,0,0,,0,0,none_listed
310,2,3,4,1,0,1,1,0,0,,0,0,none_listed
310,2,3,4,1,0,1,1,0,0,,0,0,none_listed
310,2,3,4,1,0,1,1,0,0,,0,0,none_listed
748,1,1,1,2,NA,1,1,0,0,2,1,0,none_listed
748,1,1,1,2,NA,1,1,0,0,2,1,0,none_listed
748,1,1,1,2,NA,1,1,0,0,2,1,0,none_listed
748,1,1,1,2,NA,1,1,0,0,2,1,0,none_listed
750,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
749,1,2,1,1,0,0,1,0,0,,1,0,none_listed
750,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
749,1,2,1,1,0,0,1,0,0,,1,0,none_listed
749,1,2,1,1,0,0,1,0,0,,1,0,none_listed
749,1,2,1,1,0,0,1,0,0,,1,0,none_listed
751,1,3,1,1,0,0,1,0,0,,1,0,none_listed
751,1,3,1,1,0,0,1,0,0,,1,0,none_listed
751,1,3,1,1,0,0,1,0,0,,1,0,none_listed
751,1,3,1,1,0,0,1,0,0,,1,0,none_listed
752,1,2,6,2,NA,1,1,0,1,10,1,0,some_college
752,1,2,6,2,NA,1,1,0,1,10,1,0,some_college
752,1,2,6,2,NA,1,1,0,1,10,1,0,some_college
752,1,2,6,2,NA,1,1,0,1,10,1,0,some_college
753,1,2,4,1,1,1,1,0,0,2,0,0,none_listed
753,1,2,4,1,1,1,1,0,0,2,0,0,none_listed
753,1,2,4,1,1,1,1,0,0,2,0,0,none_listed
753,1,2,4,1,1,1,1,0,0,2,0,0,none_listed
754,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
754,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
755,1,3,3,1,0,0,0,0,0,,0,0,none_listed
755,1,3,3,1,0,0,0,0,0,,0,0,none_listed
756,1,2,6,4,0,0,1,1,0,,1,0,none_listed
756,1,2,6,4,0,0,1,1,0,,1,0,none_listed
756,1,2,6,4,0,0,1,1,0,,1,0,none_listed
756,1,2,6,4,0,0,1,1,0,,1,0,none_listed
757,1,3,1,2,NA,0,1,0,0,,1,0,none_listed
758,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
757,1,3,1,2,NA,0,1,0,0,,1,0,none_listed
758,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
759,1,3,3,2,0,1,1,0,0,3,0,0,none_listed
759,1,3,3,2,0,1,1,0,0,3,0,0,none_listed
760,1,1,3,2,NA,1,1,1,0,,1,1,none_listed
760,1,1,3,2,NA,1,1,1,0,,1,1,none_listed
760,1,1,3,2,NA,1,1,1,0,,1,1,none_listed
760,1,1,3,2,NA,1,1,1,0,,1,1,none_listed
761,1,1,1,2,0,0,1,1,1,,1,1,college
762,1,3,3,2,0,0,1,0,0,some,0,0,none_listed
761,1,1,1,2,0,0,1,1,1,,1,1,college
761,1,1,1,2,0,0,1,1,1,,1,1,college
761,1,1,1,2,0,0,1,1,1,,1,1,college
762,1,3,3,2,0,0,1,0,0,some,0,0,none_listed
763,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
763,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
763,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
763,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
765,1,3,3,2,NA,1,0,0,0,,0,0,none_listed
764,1,1,6,2,NA,1,1,1,0,3,1,0,none_listed
764,1,1,6,2,NA,1,1,1,0,3,1,0,none_listed
764,1,1,6,2,NA,1,1,1,0,3,1,0,none_listed
765,1,3,3,2,NA,1,0,0,0,,0,0,none_listed
764,1,1,6,2,NA,1,1,1,0,3,1,0,none_listed
767,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
766,1,1,6,2,0,1,1,1,1,5,0,1,some_college
766,1,1,6,2,0,1,1,1,1,5,0,1,some_college
767,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
766,1,1,6,2,0,1,1,1,1,5,0,1,some_college
766,1,1,6,2,0,1,1,1,1,5,0,1,some_college
768,1,1,6,2,NA,1,1,0,0,3,0,1,none_listed
768,1,1,6,2,NA,1,1,0,0,3,0,1,none_listed
768,1,1,6,2,NA,1,1,0,0,3,0,1,none_listed
768,1,1,6,2,NA,1,1,0,0,3,0,1,none_listed
769,1,1,1,2,0,1,1,0,0,,1,0,none_listed
769,1,1,1,2,0,1,1,0,0,,1,0,none_listed
769,1,1,1,2,0,1,1,0,0,,1,0,none_listed
769,1,1,1,2,0,1,1,0,0,,1,0,none_listed
771,1,1,3,4,0,0,1,1,1,3,0,0,college
771,1,1,3,4,0,0,1,1,1,3,0,0,college
771,1,1,3,4,0,0,1,1,1,3,0,0,college
772,1,3,2,1,0,0,0,0,0,,0,0,none_listed
772,1,3,2,1,0,0,0,0,0,,0,0,none_listed
771,1,1,3,4,0,0,1,1,1,3,0,0,college
772,1,3,2,1,0,0,0,0,0,,0,0,none_listed
772,1,3,2,1,0,0,0,0,0,,0,0,none_listed
773,1,2,3,1,0,0,1,0,0,some,0,0,none_listed
773,1,2,3,1,0,0,1,0,0,some,0,0,none_listed
775,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
775,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
774,1,1,1,4,0,1,1,0,1,3,1,0,college
774,1,1,1,4,0,1,1,0,1,3,1,0,college
777,1,1,3,4,1,0,0,0,0,,0,0,none_listed
777,1,1,3,4,1,0,0,0,0,,0,0,none_listed
776,1,2,3,3,0,1,1,0,1,,1,0,college
777,1,1,3,4,1,0,0,0,0,,0,0,none_listed
777,1,1,3,4,1,0,0,0,0,,0,0,none_listed
776,1,2,3,3,0,1,1,0,1,,1,0,college
776,1,2,3,3,0,1,1,0,1,,1,0,college
776,1,2,3,3,0,1,1,0,1,,1,0,college
778,1,1,3,4,0,1,1,0,1,2,0,0,college
778,1,1,3,4,0,1,1,0,1,2,1,0,college
779,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
779,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
780,1,1,6,4,0,1,1,0,0,3,1,0,none_listed
780,1,1,6,4,0,1,1,0,0,3,1,0,none_listed
781,1,1,3,4,0,1,1,0,0,5,0,0,none_listed
781,1,1,3,4,0,1,1,0,0,5,0,0,none_listed
782,1,3,2,1,0,0,0,0,0,,0,0,none_listed
782,1,3,2,1,0,0,0,0,0,,0,0,none_listed
783,1,3,3,3,0,1,1,0,0,some,0,1,none_listed
783,1,3,3,3,0,1,1,0,0,some,0,1,none_listed
784,1,1,1,4,0,1,1,0,0,,1,0,none_listed
784,1,1,1,4,0,1,1,0,0,,1,0,none_listed
784,1,1,1,4,0,1,1,0,0,,1,0,none_listed
784,1,1,1,4,0,1,1,0,0,,1,0,none_listed
785,1,1,6,1,0,1,1,0,0,4,1,0,none_listed
786,1,3,2,1,0,0,1,0,0,some,0,0,none_listed
785,1,1,6,1,0,1,1,0,0,4,1,0,none_listed
785,1,1,6,1,0,1,1,0,0,4,1,0,none_listed
786,1,3,2,1,0,0,1,0,0,some,0,0,none_listed
785,1,1,6,1,0,1,1,0,0,4,1,0,none_listed
788,1,3,3,1,0,1,0,0,0,,0,0,none_listed
787,1,2,5,1,0,0,1,0,0,,1,0,none_listed
787,1,2,5,1,0,0,1,0,0,,1,0,none_listed
787,1,2,5,1,0,0,1,0,0,,1,0,none_listed
788,1,3,3,1,0,1,0,0,0,,0,0,none_listed
787,1,2,5,1,0,0,1,0,0,,1,0,none_listed
789,1,4,5,2,NA,1,1,0,0,,1,0,none_listed
790,1,3,2,2,0,0,0,0,0,,0,0,none_listed
789,1,4,5,2,NA,1,1,0,0,,1,0,none_listed
789,1,4,5,2,NA,1,1,0,0,,1,0,none_listed
790,1,3,2,2,0,0,0,0,0,,0,0,none_listed
789,1,4,5,2,NA,1,1,0,0,,1,0,none_listed
791,1,1,5,1,0,0,1,0,0,2,1,0,none_listed
791,1,1,5,1,0,0,1,0,0,2,1,0,none_listed
791,1,1,5,1,0,0,1,0,0,2,1,0,none_listed
792,1,2,4,2,0,1,0,0,0,,0,0,none_listed
792,1,2,4,2,0,1,0,0,0,,0,0,none_listed
791,1,1,5,1,0,0,1,0,0,2,1,0,none_listed
793,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
794,1,1,3,4,0,0,0,0,0,,0,0,none_listed
794,1,1,3,4,0,0,0,0,0,,0,0,none_listed
793,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
793,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
793,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
795,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
795,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
795,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
796,1,2,3,2,NA,0,0,0,0,,0,0,none_listed
795,1,1,1,2,NA,1,1,0,0,3,1,0,none_listed
796,1,2,3,2,NA,0,0,0,0,,0,0,none_listed
797,1,3,3,2,NA,0,0,0,0,,0,0,none_listed
797,1,3,3,2,NA,0,0,0,0,,0,0,none_listed
798,1,3,1,1,0,1,1,0,0,,1,0,none_listed
798,1,3,1,1,0,1,1,0,0,,1,0,none_listed
798,1,3,1,1,0,1,1,0,0,,1,0,none_listed
798,1,3,1,1,0,1,1,0,0,,1,0,none_listed
799,1,2,1,1,0,0,1,0,0,,1,0,none_listed
800,1,2,3,2,NA,1,1,0,0,some,0,0,none_listed
799,1,2,1,1,0,0,1,0,0,,1,0,none_listed
799,1,2,1,1,0,0,1,0,0,,1,0,none_listed
799,1,2,1,1,0,0,1,0,0,,1,0,none_listed
800,1,2,3,2,NA,1,1,0,0,some,0,0,none_listed
801,1,1,1,2,NA,1,1,0,0,,0,1,none_listed
802,1,1,3,2,NA,0,0,0,0,,0,0,none_listed
802,1,1,3,2,NA,0,0,0,0,,0,0,none_listed
801,1,1,1,2,NA,1,1,0,0,,0,1,none_listed
801,1,1,1,2,NA,1,1,0,0,,0,1,none_listed
802,1,1,3,2,NA,0,0,0,0,,0,0,none_listed
802,1,1,3,2,NA,0,0,0,0,,0,0,none_listed
801,1,1,1,2,NA,1,1,0,0,,0,1,none_listed
803,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
804,1,2,4,2,NA,0,0,0,0,,0,0,none_listed
804,1,2,4,2,NA,0,0,0,0,,0,0,none_listed
804,1,2,4,2,NA,0,0,0,0,,0,0,none_listed
803,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
803,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
803,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
804,1,2,4,2,NA,0,0,0,0,,0,0,none_listed
74,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
126,2,4,2,3,0,0,1,0,0,3,0,0,none_listed
101,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
126,2,4,2,3,0,0,1,0,0,3,0,0,none_listed
202,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
226,2,5,4,1,0,1,1,0,1,3,0,0,college
74,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
74,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
202,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
202,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
126,2,4,2,3,0,0,1,0,0,3,0,0,none_listed
226,2,5,4,1,0,1,1,0,1,3,0,0,college
74,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
101,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
126,2,4,2,3,0,0,1,0,0,3,0,0,none_listed
148,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
148,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
101,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
148,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
202,2,3,2,2,NA,0,1,0,0,some,0,0,none_listed
226,2,5,4,1,0,1,1,0,1,3,0,0,college
101,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
148,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
226,2,5,4,1,0,1,1,0,1,3,0,0,college
805,1,4,1,1,0,0,0,0,0,,0,0,none_listed
805,1,4,1,1,0,0,0,0,0,,0,0,none_listed
805,1,4,1,1,0,0,0,0,0,,0,0,none_listed
805,1,4,1,1,0,0,0,0,0,,0,0,none_listed
806,1,3,1,2,0,0,1,0,0,some,0,0,none_listed
806,1,3,1,2,0,0,1,0,0,some,0,0,none_listed
806,1,3,1,2,0,0,1,0,0,some,0,0,none_listed
806,1,3,1,2,0,0,1,0,0,some,0,0,none_listed
807,1,5,1,2,NA,0,1,1,0,,1,0,none_listed
807,1,5,1,2,NA,0,1,1,0,,1,0,none_listed
807,1,5,1,2,NA,0,1,1,0,,1,0,none_listed
807,1,5,1,2,NA,0,1,1,0,,1,0,none_listed
808,1,2,5,2,NA,0,1,1,0,,0,1,none_listed
808,1,2,5,2,NA,0,1,1,0,,0,1,none_listed
808,1,2,5,2,NA,0,1,1,0,,0,1,none_listed
808,1,2,5,2,NA,0,1,1,0,,0,1,none_listed
809,1,1,5,2,NA,0,1,0,0,some,0,0,none_listed
809,1,1,5,2,NA,0,1,0,0,some,0,0,none_listed
809,1,1,5,2,NA,0,1,0,0,some,0,0,none_listed
809,1,1,5,2,NA,0,1,0,0,some,0,0,none_listed
810,1,2,5,2,NA,0,1,0,0,,1,1,none_listed
810,1,2,5,2,NA,0,1,0,0,,1,1,none_listed
811,1,5,5,1,0,0,1,1,0,,0,0,none_listed
811,1,5,5,1,0,0,1,1,0,,0,0,none_listed
811,1,5,5,1,0,0,1,1,0,,0,0,none_listed
811,1,5,5,1,0,0,1,1,0,,0,0,none_listed
812,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
812,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
812,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
812,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
813,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
813,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
813,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
813,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
814,1,2,5,1,0,0,1,1,0,,1,0,none_listed
814,1,2,5,1,0,0,1,1,0,,1,0,none_listed
814,1,2,5,1,0,0,1,1,0,,1,0,none_listed
814,1,2,5,1,0,0,1,1,0,,1,0,none_listed
815,1,3,1,3,0,1,1,1,0,2,1,0,none_listed
815,1,3,1,3,0,1,1,1,0,2,1,0,none_listed
815,1,3,1,3,0,1,1,1,0,2,1,0,none_listed
815,1,3,1,3,0,1,1,1,0,2,1,0,none_listed
816,1,2,3,2,NA,0,1,0,0,some,1,0,none_listed
816,1,2,3,2,NA,0,1,0,0,some,1,0,none_listed
816,1,2,3,2,NA,0,1,0,0,some,1,0,none_listed
816,1,2,3,2,NA,0,1,0,0,some,1,0,none_listed
817,1,1,1,1,0,0,1,0,0,,1,1,none_listed
817,1,1,1,1,0,0,1,0,0,,1,1,none_listed
817,1,1,1,1,0,0,1,0,0,,1,1,none_listed
817,1,1,1,1,0,0,1,0,0,,1,1,none_listed
818,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
818,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
818,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
818,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
819,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
819,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
819,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
819,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
820,1,1,5,2,0,0,1,0,0,,1,0,none_listed
820,1,1,5,2,0,0,1,0,0,,1,0,none_listed
820,1,1,5,2,0,0,1,0,0,,1,0,none_listed
820,1,1,5,2,0,0,1,0,0,,1,0,none_listed
821,1,1,2,4,NA,0,1,0,1,2,1,0,some_college
821,1,1,2,4,NA,0,1,0,1,2,1,0,some_college
821,1,1,2,4,NA,0,1,0,1,2,1,0,some_college
821,1,1,2,4,NA,0,1,0,1,2,1,0,some_college
161,2,3,4,3,1,1,1,0,1,some,0,0,some_college
87,2,3,4,1,0,1,1,0,0,2,0,0,none_listed
243,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
282,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
282,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
143,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
87,2,3,4,1,0,1,1,0,0,2,0,0,none_listed
87,2,3,4,1,0,1,1,0,0,2,0,0,none_listed
87,2,3,4,1,0,1,1,0,0,2,0,0,none_listed
161,2,3,4,3,1,1,1,0,1,some,0,0,some_college
143,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
243,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
282,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
282,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
243,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
161,2,3,4,3,1,1,1,0,1,some,0,0,some_college
143,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
143,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
161,2,3,4,3,1,1,1,0,1,some,0,0,some_college
243,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
822,2,1,1,2,0,0,0,0,0,,0,0,none_listed
822,2,1,1,2,0,0,0,0,0,,0,0,none_listed
822,2,1,1,2,0,0,0,0,0,,0,0,none_listed
822,2,1,1,2,0,0,0,0,0,,0,0,none_listed
823,2,1,5,2,NA,0,1,0,0,some,0,0,none_listed
823,2,1,5,2,NA,0,1,0,0,some,0,0,none_listed
823,2,1,5,2,NA,0,1,0,0,some,0,0,none_listed
823,2,1,5,2,NA,0,1,0,0,some,0,0,none_listed
824,2,4,1,1,0,0,1,0,0,,1,0,none_listed
824,2,4,1,1,0,0,1,0,0,,1,0,none_listed
824,2,4,1,1,0,0,1,0,0,,1,0,none_listed
824,2,4,1,1,0,0,1,0,0,,1,0,none_listed
311,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
311,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
311,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
311,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
825,1,1,1,4,0,0,1,0,0,,1,0,none_listed
825,1,1,1,4,0,0,1,0,0,,1,0,none_listed
825,1,1,1,4,0,0,1,0,0,,1,0,none_listed
825,1,1,1,4,0,0,1,0,0,,1,0,none_listed
826,1,1,5,2,NA,0,1,1,0,,0,0,none_listed
826,1,1,5,2,NA,0,1,1,0,,0,0,none_listed
826,1,1,5,2,NA,0,1,1,0,,0,0,none_listed
826,1,1,5,2,NA,0,1,1,0,,0,0,none_listed
827,1,3,1,2,NA,0,1,1,0,,0,0,none_listed
827,1,3,1,2,NA,0,1,1,0,,0,0,none_listed
827,1,3,1,2,NA,0,1,1,0,,0,0,none_listed
827,1,3,1,2,NA,0,1,1,0,,0,0,none_listed
828,1,1,5,2,NA,0,1,1,0,some,1,1,none_listed
828,1,1,5,2,NA,0,1,1,0,some,1,1,none_listed
828,1,1,5,2,NA,0,1,1,0,some,1,1,none_listed
828,1,1,5,2,NA,0,1,1,0,some,1,1,none_listed
829,1,2,5,1,0,0,1,0,0,3,1,0,none_listed
829,1,2,5,1,0,0,1,0,0,3,1,0,none_listed
829,1,2,5,1,0,0,1,0,0,3,1,0,none_listed
829,1,2,5,1,0,0,1,0,0,3,1,0,none_listed
830,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
830,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
830,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
830,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
831,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
831,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
831,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
831,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
832,1,2,6,2,NA,0,1,0,0,some,1,0,none_listed
832,1,2,6,2,NA,0,1,0,0,some,1,0,none_listed
832,1,2,6,2,NA,0,1,0,0,some,1,0,none_listed
832,1,2,6,2,NA,0,1,0,0,some,1,0,none_listed
833,1,5,6,1,0,1,1,0,0,some,1,0,none_listed
833,1,5,6,1,0,1,1,0,0,some,1,0,none_listed
833,1,5,6,1,0,1,1,0,0,some,1,0,none_listed
833,1,5,6,1,0,1,1,0,0,some,1,0,none_listed
834,1,1,1,2,NA,0,1,1,0,5,1,0,none_listed
834,1,1,1,2,NA,0,1,1,0,5,1,0,none_listed
834,1,1,1,2,NA,0,1,1,0,5,1,0,none_listed
834,1,1,1,2,NA,0,1,1,0,5,1,0,none_listed
56,2,3,2,1,0,0,0,0,0,,0,0,none_listed
144,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
118,2,2,4,3,0,0,1,1,0,,1,1,none_listed
162,2,2,4,1,1,1,1,0,0,1,0,0,none_listed
162,2,2,4,1,1,1,1,0,0,1,0,0,none_listed
56,2,3,2,1,0,0,0,0,0,,0,0,none_listed
118,2,2,4,3,0,0,1,1,0,,1,1,none_listed
144,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
244,2,6,2,1,0,0,1,0,0,some,1,0,none_listed
162,2,2,4,1,1,1,1,0,0,1,0,0,none_listed
218,2,2,2,3,0,1,1,0,0,2,0,0,none_listed
244,2,6,2,1,0,0,1,0,0,some,1,0,none_listed
218,2,2,2,3,0,1,1,0,0,2,0,0,none_listed
218,2,2,2,3,0,1,1,0,0,2,0,0,none_listed
56,2,3,2,1,0,0,0,0,0,,0,0,none_listed
118,2,2,4,3,0,0,1,1,0,,1,1,none_listed
244,2,6,2,1,0,0,1,0,0,some,1,0,none_listed
56,2,3,2,1,0,0,0,0,0,,0,0,none_listed
144,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
162,2,2,4,1,1,1,1,0,0,1,0,0,none_listed
118,2,2,4,3,0,0,1,1,0,,1,1,none_listed
244,2,6,2,1,0,0,1,0,0,some,1,0,none_listed
144,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
218,2,2,2,3,0,1,1,0,0,2,0,0,none_listed
835,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
835,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
835,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
835,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
836,2,1,1,2,NA,0,1,0,0,some,1,0,none_listed
836,2,1,1,2,NA,0,1,0,0,some,1,0,none_listed
836,2,1,1,2,NA,0,1,0,0,some,1,0,none_listed
836,2,1,1,2,NA,0,1,0,0,some,1,0,none_listed
837,2,3,1,2,NA,1,0,0,0,,0,0,none_listed
837,2,3,1,2,NA,1,0,0,0,,0,0,none_listed
837,2,3,1,2,NA,1,0,0,0,,0,0,none_listed
837,2,3,1,2,NA,1,0,0,0,,0,0,none_listed
838,2,2,5,1,0,1,1,1,0,,1,0,none_listed
838,2,2,5,1,0,1,1,1,0,,1,0,none_listed
838,2,2,5,1,0,1,1,1,0,,1,0,none_listed
838,2,2,5,1,0,1,1,1,0,,1,0,none_listed
839,2,1,1,2,NA,1,1,0,0,,1,0,none_listed
839,2,1,1,2,NA,1,1,0,0,,1,0,none_listed
839,2,1,1,2,NA,1,1,0,0,,1,0,none_listed
839,2,1,1,2,NA,1,1,0,0,,1,0,none_listed
840,2,1,6,2,NA,0,0,0,0,,0,0,none_listed
840,2,1,6,2,NA,0,0,0,0,,0,0,none_listed
840,2,1,6,2,NA,0,0,0,0,,0,0,none_listed
840,2,1,6,2,NA,0,0,0,0,,0,0,none_listed
312,2,1,3,2,NA,0,1,0,0,some,0,0,none_listed
312,2,1,3,2,NA,0,1,0,0,some,0,0,none_listed
312,2,1,3,2,NA,0,1,0,0,some,0,0,none_listed
312,2,1,3,2,NA,0,1,0,0,some,0,0,none_listed
841,1,1,1,2,NA,0,1,0,0,2,1,0,none_listed
841,1,1,1,2,NA,0,1,0,0,2,1,0,none_listed
841,1,1,1,2,NA,0,1,0,0,2,1,0,none_listed
841,1,1,1,2,NA,0,1,0,0,2,1,0,none_listed
842,1,2,3,3,0,0,1,1,0,,0,1,none_listed
842,1,2,3,3,0,0,1,1,0,,0,1,none_listed
842,1,2,3,3,0,0,1,1,0,,0,1,none_listed
842,1,2,3,3,0,0,1,1,0,,0,1,none_listed
843,1,1,5,1,NA,0,0,0,0,,0,0,none_listed
843,1,1,5,1,NA,0,0,0,0,,0,0,none_listed
843,1,1,5,1,NA,0,0,0,0,,0,0,none_listed
843,1,1,5,1,NA,0,0,0,0,,0,0,none_listed
844,1,2,1,2,NA,0,1,0,0,,0,1,none_listed
844,1,2,1,2,NA,0,1,0,0,,0,1,none_listed
844,1,2,1,2,NA,0,1,0,0,,0,1,none_listed
844,1,2,1,2,NA,0,1,0,0,,0,1,none_listed
845,1,4,6,2,NA,1,1,0,0,,1,0,none_listed
845,1,4,6,2,NA,1,1,0,0,,1,0,none_listed
845,1,4,6,2,NA,1,1,0,0,,1,0,none_listed
845,1,4,6,2,NA,1,1,0,0,,1,0,none_listed
846,1,2,6,1,0,0,1,0,0,some,0,0,none_listed
846,1,2,6,1,0,0,1,0,0,some,0,0,none_listed
846,1,2,6,1,0,0,1,0,0,some,0,0,none_listed
846,1,2,6,1,0,0,1,0,0,some,0,0,none_listed
847,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
847,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
847,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
847,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
848,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
848,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
848,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
848,1,1,3,2,NA,0,1,0,0,,1,0,none_listed
849,1,1,1,1,0,0,1,1,0,,0,1,none_listed
849,1,1,1,1,0,0,1,1,0,,0,1,none_listed
849,1,1,1,1,0,0,1,1,0,,0,1,none_listed
849,1,1,1,1,0,0,1,1,0,,0,1,none_listed
850,1,2,1,1,1,1,1,0,0,some,1,0,none_listed
850,1,2,1,1,1,1,1,0,0,some,1,0,none_listed
850,1,2,1,1,1,1,1,0,0,some,1,0,none_listed
850,1,2,1,1,1,1,1,0,0,some,1,0,none_listed
88,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
245,2,5,3,3,0,1,1,0,1,5,0,0,some_college
163,2,5,4,1,0,1,1,0,1,2,0,0,college
119,2,1,3,2,NA,1,1,0,0,3,0,0,none_listed
71,2,2,3,1,1,0,1,1,0,,0,0,none_listed
119,2,1,3,2,NA,1,1,0,0,3,0,0,none_listed
71,2,2,3,1,1,0,1,1,0,,0,0,none_listed
163,2,5,4,1,0,1,1,0,1,2,0,0,college
219,2,5,4,1,0,0,1,0,0,,0,0,none_listed
57,2,2,2,1,1,0,1,0,0,some,0,0,none_listed
245,2,5,3,3,0,1,1,0,1,5,0,0,some_college
24,2,6,2,2,NA,0,1,0,0,some,0,0,none_listed
24,2,6,2,2,NA,0,1,0,0,some,0,0,none_listed
88,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
283,2,1,4,2,NA,1,0,0,0,,0,0,none_listed
71,2,2,3,1,1,0,1,1,0,,0,0,none_listed
57,2,2,2,1,1,0,1,0,0,some,0,0,none_listed
